,lam1,lam2,lam3,lam4,lam5,lam6,lam7,lam8,lam11,lam12,lam13,lam14,lam15,lam16,lam17,lam18,lam22,lam23,lam24,lam25,lam26,lam27,lam28,lam33,lam34,lam35,lam36,lam37,lam38,lam44,lam45,lam46,lam47,lam48,lam55,lam56,lam57,lam58,lam66,lam67,lam68,lam77,lam78,lam88
116,-1.4988409619832055e-06,5.339645669996224e-05,-6.557429208676524e-10,-1.4988409619832055e-08,0.008006502892473809,0.005330177165001889,1.0008128615592259e-07,8.006502892473808e-05,9.293561331665767e-09,-1.6569720187995142e-07,8.131866165207546e-12,1.8587122663331532e-10,1.2409902108493472e-05,8.28486009399757e-06,1.551237763561684e-10,1.2409902108493472e-07,1.1034792790004403e-08,-7.249252582247874e-11,-1.656972018799514e-09,4.129167040441096e-07,-5.517396395002201e-07,5.1614588005513694e-12,4.129167040441096e-09,1.7788457236391503e-15,8.131866165207545e-14,5.429332172465895e-09,3.624626291123937e-09,6.786665215582367e-14,5.429332172465894e-11,9.293561331665766e-13,1.2409902108493472e-07,8.28486009399757e-08,1.5512377635616838e-12,1.2409902108493472e-09,-0.0001242698669118719,-2.0645835202205478e-05,-3.1067466727967974e-09,-2.485397338237438e-06,2.7586981975011003e-05,-2.5807294002756847e-10,-2.0645835202205477e-07,-1.9417166704979984e-14,-3.106746672796797e-11,-1.242698669118719e-08
117,-8.193619298213939e-06,5.3840920309957615e-05,-3.584708442968598e-09,-8.193619298213938e-08,0.008022978626126314,0.005307953984502119,1.0028723282657893e-07,8.022978626126315e-05,5.080251277764883e-08,-1.6775850690720497e-07,4.445219868044273e-11,1.0160502555529767e-09,1.248861765342117e-05,8.387925345360249e-06,1.5610772066776463e-10,1.2488617653421172e-07,1.1103055058530775e-08,-7.339434677190217e-11,-1.6775850690720495e-09,4.0769085506804607e-07,-5.551527529265388e-07,5.0961356883505756e-12,4.076908550680461e-09,9.723918461346844e-15,4.445219868044272e-13,5.463770223371762e-09,3.6697173385951083e-09,6.829712779214702e-14,5.463770223371762e-11,5.0802512777648825e-12,1.248861765342117e-07,8.387925345360247e-08,1.5610772066776462e-12,1.248861765342117e-09,-0.00012503861202438175,-2.03845427534023e-05,-3.125965300609544e-09,-2.500772240487635e-06,2.7757637646326933e-05,-2.548067844175287e-10,-2.0384542753402304e-07,-1.9537283128809646e-14,-3.125965300609543e-11,-1.2503861202438174e-08
118,7.135652807697994e-05,4.8362295162891526e-05,3.1218481033678725e-08,7.135652807697994e-07,0.007797577980394017,0.0055818852418554245,9.74697247549252e-08,7.797577980394017e-05,-4.4071573271950575e-07,-1.418289130892621e-07,-3.856262661295675e-10,-8.814314654390114e-09,1.1644043238207349e-05,7.0914456544631045e-06,1.4555054047759183e-10,1.1644043238207349e-07,1.0193299098679102e-08,-6.205014947655216e-11,-1.4182891308926207e-09,4.6575943566669616e-07,-5.09664954933955e-07,5.821992945833702e-12,4.6575943566669616e-09,-8.435574571584289e-14,-3.856262661295675e-12,5.094268916715715e-09,3.102507473827608e-09,6.367836145894644e-14,5.094268916715715e-11,-4.4071573271950573e-11,1.1644043238207348e-07,7.091445654463104e-08,1.4555054047759184e-12,1.1644043238207347e-09,-0.00011479326766635646,-2.3287971783334808e-05,-2.8698316916589112e-09,-2.295865353327129e-06,2.548324774669775e-05,-2.9109964729168505e-10,-2.328797178333481e-07,-1.7936448072868195e-14,-2.869831691658911e-11,-1.1479326766635645e-08
119,6.562187140997189e-05,4.8773067809262636e-05,2.87095687418627e-08,6.562187140997188e-07,0.007816203203781168,0.005561346609536869,9.77025400472646e-08,7.816203203781168e-05,-4.055529713268089e-07,-1.4380586579607057e-07,-3.5485884991095773e-10,-8.111059426536175e-09,1.1697771542762245e-05,7.190293289803528e-06,1.4622214428452807e-10,1.1697771542762245e-07,1.0266516569866189e-08,-6.291506628578087e-11,-1.4380586579607056e-09,4.619109331481897e-07,-5.133258284933094e-07,5.7738866643523715e-12,4.619109331481897e-09,-7.7625373418022e-14,-3.548588499109577e-12,5.117775049958482e-09,3.145753314289043e-09,6.397218812448102e-14,5.117775049958482e-11,-4.055529713268088e-11,1.1697771542762245e-07,7.190293289803527e-08,1.4622214428452805e-12,1.1697771542762245e-09,-0.00011561781648872174,-2.3095546657409486e-05,-2.8904454122180436e-09,-2.312356329774435e-06,2.5666291424665464e-05,-2.8869433321761855e-10,-2.3095546657409489e-07,-1.806528382636277e-14,-2.8904454122180435e-11,-1.1561781648872174e-08
120,0.0008797084392272165,0.00011018875895507587,3.848724421619072e-07,8.797084392272165e-06,0.002670018481755646,0.0024905620522462073,3.3375231021945575e-08,2.670018481755646e-05,-2.2674877147885894e-06,-1.2816576193435873e-07,-1.9840517504400156e-09,-4.534975429577179e-08,7.947449080586437e-06,6.408288096717937e-06,9.934311350733047e-11,7.947449080586437e-08,3.467701541965616e-09,-5.6072520846281945e-11,-1.2816576193435874e-09,-5.0925650467028453e-08,-1.7338507709828078e-07,-6.365706308378557e-13,-5.092565046702846e-10,-4.3401132040875334e-13,-1.9840517504400156e-11,3.477008972756566e-09,2.8036260423140972e-09,4.346261215945707e-14,3.477008972756566e-11,-2.267487714788589e-10,7.947449080586436e-08,6.408288096717936e-08,9.934311350733045e-13,7.947449080586436e-10,-4.504074783091803e-06,2.546282523351423e-06,-1.1260186957729505e-10,-9.008149566183604e-08,8.669253854914036e-06,3.1828531541892785e-11,2.546282523351423e-08,-7.037616848580941e-16,-1.1260186957729507e-12,-4.504074783091802e-10
121,0.0008755968545177716,0.00011029989403117449,3.8307362385152504e-07,8.755968545177715e-06,0.0026683828794159905,0.0024850052984412762,3.335478599269988e-08,2.6683828794159904e-05,-2.2532342637479527e-06,-1.2818259409767363e-07,-1.9715799807794587e-09,-4.506468527495905e-08,7.952068874353177e-06,6.409129704883682e-06,9.940086092941471e-11,7.952068874353178e-08,3.461332701736013e-09,-5.607988491773221e-11,-1.2818259409767361e-09,-5.105052241616338e-08,-1.7306663508680065e-07,-6.381315302020421e-13,-5.105052241616338e-10,-4.312831207955065e-13,-1.9715799807794584e-11,3.479030132529515e-09,2.80399424588661e-09,4.3487876656618936e-14,3.479030132529515e-11,-2.2532342637479528e-10,7.952068874353176e-08,6.40912970488368e-08,9.94008609294147e-13,7.952068874353177e-10,-4.495802521961904e-06,2.552526120808169e-06,-1.1239506304904758e-10,-8.991605043923807e-08,8.653331754340032e-06,3.1906576510102106e-11,2.552526120808169e-08,-7.024691440565473e-16,-1.1239506304904758e-12,-4.495802521961903e-10
122,0.0011340860234105173,0.0001028457080255405,4.961626352421013e-07,1.134086023410517e-05,0.002763118122538791,0.0028577145987229756,3.453897653173488e-08,2.7631181225387907e-05,-3.2137032095549416e-06,-1.2452910893051142e-07,-2.8119903083605738e-09,-6.427406419109883e-08,7.614064532029182e-06,6.22645544652557e-06,9.517580665036477e-11,7.614064532029183e-08,3.843237849190827e-09,-5.4481485157098736e-11,-1.245291089305114e-09,-4.127302634659667e-08,-1.9216189245954132e-07,-5.159128293324583e-13,-4.1273026346596664e-10,-6.151228799538755e-13,-2.8119903083605734e-11,3.3311532327627664e-09,2.7240742578549367e-09,4.163941540953458e-14,3.3311532327627666e-11,-3.2137032095549414e-10,7.614064532029181e-08,6.22645544652557e-08,9.517580665036477e-13,7.614064532029182e-10,-4.9918455993050455e-06,2.063651317329833e-06,-1.2479613998262612e-10,-9.983691198610091e-08,9.608094622977065e-06,2.5795641466622912e-11,2.063651317329833e-08,-7.799758748914133e-16,-1.2479613998262612e-12,-4.991845599305045e-10
123,0.0011300897557082103,0.0001029689030040106,4.944142681223419e-07,1.1300897557082101e-05,0.0027617912300554356,0.0028515548497994704,3.452239037569294e-08,2.761791230055436e-05,-3.19788964669881e-06,-1.2462944195786094e-07,-2.7981534408614585e-09,-6.39577929339762e-08,7.619991695188427e-06,6.231472097893047e-06,9.524989618985532e-11,7.619991695188426e-08,3.837703759054488e-09,-5.4525380856564155e-11,-1.2462944195786093e-09,-4.145574614211601e-08,-1.9188518795272439e-07,-5.181968267764501e-13,-4.1455746142116006e-10,-6.120960651884441e-13,-2.7981534408614586e-11,3.3337463666449366e-09,2.7262690428282076e-09,4.1671829583061704e-14,3.3337463666449365e-11,-3.19788964669881e-10,7.619991695188425e-08,6.231472097893046e-08,9.52498961898553e-13,7.619991695188426e-10,-4.984657565522786e-06,2.0727873071058004e-06,-1.2461643913806965e-10,-9.969315131045573e-08,9.594259397636217e-06,2.59098413388225e-11,2.0727873071058002e-08,-7.788527446129353e-16,-1.2461643913806964e-12,-4.984657565522786e-10
124,0.0007638961898893431,0.00010836393834387299,3.3420458307658757e-07,7.638961898893431e-06,0.002863435525423398,0.0025818030828063505,3.579294406779248e-08,2.8634355254233983e-05,-1.761893580728092e-06,-1.1349263744985204e-07,-1.5416568831370806e-09,-3.523787161456184e-08,7.233256457250263e-06,5.674631872492602e-06,9.041570571562828e-11,7.233256457250263e-08,3.255824210726942e-09,-4.965302888431027e-11,-1.1349263744985203e-09,-4.72581806956064e-08,-1.627912105363471e-07,-5.9072725869508e-13,-4.725818069560641e-10,-3.372374431862363e-13,-1.5416568831370802e-11,3.16454970004699e-09,2.482651444215513e-09,3.955687125058737e-14,3.1645497000469904e-11,-1.761893580728092e-10,7.233256457250263e-08,5.6746318724926014e-08,9.041570571562828e-13,7.233256457250262e-10,-4.770873206326398e-06,2.36290903478032e-06,-1.1927183015815996e-10,-9.541746412652797e-08,8.139560526817354e-06,2.9536362934754e-11,2.36290903478032e-08,-7.454489384884997e-16,-1.1927183015815994e-12,-4.770873206326398e-10
125,0.0007599489028376212,0.00010847706623432769,3.3247764499145926e-07,7.599489028376212e-06,0.0028617897302609754,0.002576146688283617,3.577237162826219e-08,2.8617897302609755e-05,-1.7500374543625313e-06,-1.1351755252971708e-07,-1.5312827725672148e-09,-3.500074908725063e-08,7.237930655091237e-06,5.675877626485854e-06,9.047413318864045e-11,7.237930655091237e-08,3.250213460500647e-09,-4.9663929231751224e-11,-1.1351755252971709e-09,-4.739214170477198e-08,-1.6251067302503234e-07,-5.924017713096497e-13,-4.739214170477198e-10,-3.349681064990782e-13,-1.5312827725672145e-11,3.166594661602416e-09,2.483196461587561e-09,3.9582433270030197e-14,3.166594661602416e-11,-1.7500374543625312e-10,7.237930655091237e-08,5.675877626485854e-08,9.047413318864046e-13,7.237930655091237e-10,-4.762651577580649e-06,2.369607085238599e-06,-1.1906628943951622e-10,-9.525303155161298e-08,8.125533651251616e-06,2.9620088565482486e-11,2.369607085238599e-08,-7.441643089969764e-16,-1.1906628943951623e-12,-4.762651577580649e-10
126,0.0009363826045756693,0.00010319136741825944,4.0966738950185526e-07,9.363826045756692e-06,0.002930875123351835,0.0028404316290870286,3.663593904189794e-08,2.9308751233518353e-05,-2.3067843864488012e-06,-1.1126572462369638e-07,-2.018436338142701e-09,-4.613568772897602e-08,7.0075858333241335e-06,5.563286231184819e-06,8.759482291655166e-11,7.007585833324134e-08,3.4913281187264166e-09,-4.8678754522867164e-11,-1.1126572462369638e-09,-4.048150351930433e-08,-1.7456640593632082e-07,-5.060187939913041e-13,-4.048150351930433e-10,-4.415329489687158e-13,-2.0184363381427007e-11,3.065818802079308e-09,2.433937726143358e-09,3.832273502599135e-14,3.065818802079308e-11,-2.306784386448801e-10,7.007585833324133e-08,5.5632862311848184e-08,8.759482291655165e-13,7.007585833324133e-10,-5.115965327995028e-06,2.024075175965216e-06,-1.2789913319987569e-10,-1.0231930655990055e-07,8.728320296816039e-06,2.53009396995652e-11,2.024075175965216e-08,-7.993695824992231e-16,-1.278991331998757e-12,-5.115965327995027e-10
127,0.0009325118741241984,0.000103312695213398,4.0797394492933674e-07,9.325118741241982e-06,0.002929464323666162,0.0028343652393301006,3.6618304045827025e-08,2.929464323666162e-05,-2.2939943420070016e-06,-1.113416381084419e-07,-2.007245049256126e-09,-4.5879886840140026e-08,7.013092815728265e-06,5.567081905422095e-06,8.766366019660331e-11,7.013092815728265e-08,3.48628881084742e-09,-4.871196667244333e-11,-1.1134163810844188e-09,-4.065411963421625e-08,-1.74314440542371e-07,-5.081764954277031e-13,-4.065411963421625e-10,-4.3908485452477757e-13,-2.007245049256126e-11,3.0682281068811154e-09,2.4355983336221664e-09,3.835285133601394e-14,3.0682281068811154e-11,-2.2939943420070012e-10,7.013092815728263e-08,5.5670819054220936e-08,8.76636601966033e-13,7.013092815728264e-10,-5.108581053727663e-06,2.0327059817108123e-06,-1.2771452634319156e-10,-1.0217162107455326e-07,8.715722027118548e-06,2.5408824771385153e-11,2.0327059817108123e-08,-7.982157896449472e-16,-1.2771452634319157e-12,-5.108581053727662e-10
132,0.0009647496541528235,9.861196209956272e-05,4.220779736918602e-07,9.647496541528234e-06,0.0030917353184849125,0.0030694018950218646,3.86466914810614e-08,3.0917353184849126e-05,-2.4476259196719387e-06,-1.0705324463682131e-07,-2.1416726797129465e-09,-4.895251839343877e-08,6.865681471336478e-06,5.352662231841065e-06,8.582101839170596e-11,6.865681471336479e-08,3.6876938917757945e-09,-4.6835794528609317e-11,-1.070532446368213e-09,-3.5053870499117297e-08,-1.8438469458878972e-07,-4.3817338123896617e-13,-3.50538704991173e-10,-4.684908986872069e-13,-2.141672679712946e-11,3.003735643709709e-09,2.3417897264304657e-09,3.754669554637136e-14,3.003735643709709e-11,-2.4476259196719385e-10,6.865681471336477e-08,5.352662231841065e-08,8.582101839170596e-13,6.865681471336477e-10,-5.822991089921878e-06,1.7526935249558646e-06,-1.4557477724804694e-10,-1.1645982179843757e-07,9.219234729439485e-06,2.1908669061948305e-11,1.7526935249558648e-08,-9.098423578002933e-16,-1.4557477724804693e-12,-5.822991089921878e-10
133,0.0009646926618776288,9.861392529480001e-05,4.2205303957146254e-07,9.646926618776288e-06,0.0030917166560278887,0.0030693037352600002,3.864645820034861e-08,3.091716656027889e-05,-2.447433061159467e-06,-1.0705501943637816e-07,-2.1415039285145334e-09,-4.8948661223189335e-08,6.865776524360272e-06,5.352750971818907e-06,8.58222065545034e-11,6.865776524360273e-08,3.6876271127605207e-09,-4.6836571003415436e-11,-1.0705501943637814e-09,-3.5057144761164e-08,-1.84381355638026e-07,-4.3821430951455e-13,-3.5057144761164e-10,-4.684539843625542e-13,-2.1415039285145333e-11,3.003777229407619e-09,2.3418285501707718e-09,3.754721536759523e-14,3.003777229407619e-11,-2.447433061159467e-10,6.865776524360272e-08,5.352750971818907e-08,8.582220655450339e-13,6.865776524360272e-10,-5.822885643639637e-06,1.7528572380582e-06,-1.455721410909909e-10,-1.1645771287279275e-07,9.2190677819013e-06,2.1910715475727498e-11,1.7528572380582e-08,-9.098258818186932e-16,-1.4557214109099092e-12,-5.822885643639637e-10
134,0.0009788980251571864,9.812247554132304e-05,4.2826788600626907e-07,9.788980251571864e-06,0.0030963236098299186,0.0030938762229338486,3.870404512287398e-08,3.0963236098299184e-05,-2.4956562991314066e-06,-1.0660264462314494e-07,-2.183699261739981e-09,-4.9913125982628134e-08,6.8419649302339864e-06,5.330132231157246e-06,8.552456162792483e-11,6.841964930233987e-08,3.7041364411160365e-09,-4.6638657022625904e-11,-1.0660264462314493e-09,-3.4233351160286985e-08,-1.852068220558018e-07,-4.279168895035873e-13,-3.4233351160286987e-10,-4.776842135056207e-13,-2.1836992617399807e-11,2.9933596569773685e-09,2.331932851131295e-09,3.741699571221711e-14,2.9933596569773685e-11,-2.495656299131407e-10,6.841964930233986e-08,5.3301322311572466e-08,8.552456162792482e-13,6.841964930233985e-10,-5.8489544212377875e-06,1.7116675580143493e-06,-1.4622386053094469e-10,-1.1697908842475576e-07,9.26034110279009e-06,2.1395844475179364e-11,1.7116675580143493e-08,-9.138991283184042e-16,-1.4622386053094466e-12,-5.848954421237787e-10
135,0.0009788412727480115,9.812444749042437e-05,4.28243056827255e-07,9.788412727480114e-06,0.0030963053841790585,0.003093777625478782,3.870381730223823e-08,3.0963053841790586e-05,-2.495463031665968e-06,-1.0660449211738112e-07,-2.183530152707722e-09,-4.990926063331936e-08,6.842060535713783e-06,5.330224605869055e-06,8.552575669642227e-11,6.842060535713782e-08,3.7040710313831025e-09,-4.6639465301354235e-11,-1.066044921173811e-09,-3.4236673118644794e-08,-1.8520355156915511e-07,-4.279584139830599e-13,-3.4236673118644794e-10,-4.776472209048141e-13,-2.183530152707722e-11,2.99340148437478e-09,2.3319732650677115e-09,3.741751855468475e-14,2.99340148437478e-11,-2.495463031665968e-10,6.842060535713782e-08,5.3302246058690544e-08,8.552575669642227e-13,6.842060535713782e-10,-5.848851137097821e-06,1.7118336559322397e-06,-1.4622127842744554e-10,-1.1697702274195644e-07,9.260177578457755e-06,2.1397920699152993e-11,1.7118336559322394e-08,-9.138829901715345e-16,-1.4622127842744553e-12,-5.848851137097822e-10
136,0.0006164147946425665,9.737158869359111e-05,2.6968147265612285e-07,6.164147946425665e-06,0.0035678195301255657,0.003131420565320445,4.459774412656957e-08,3.5678195301255656e-05,-2.9802205161149442e-06,-2.1093124481841126e-07,-2.607692951600576e-09,-5.960441032229888e-08,1.4305385583624197e-05,1.0546562240920562e-05,1.7881731979530246e-10,1.4305385583624197e-07,7.725443606523205e-09,-9.228241960805492e-11,-2.1093124481841123e-09,-7.851672782772118e-08,-3.8627218032616015e-07,-9.814590978465147e-13,-7.851672782772118e-10,-5.70432833162626e-13,-2.6076929516005758e-11,6.2586061928355854e-09,4.614120980402745e-09,7.823257741044482e-14,6.258606192835586e-11,-2.980220516114944e-10,1.4305385583624197e-07,1.054656224092056e-07,1.7881731979530245e-12,1.4305385583624197e-09,-1.6125958306199527e-05,3.925836391386058e-06,-4.031489576549881e-10,-3.2251916612399053e-07,1.9313609016308005e-05,4.907295489232573e-11,3.925836391386059e-08,-2.5196809853436757e-15,-4.031489576549881e-12,-1.6125958306199525e-09
137,0.0005963356637350142,9.810266738517087e-05,2.608968528840687e-07,5.963356637350141e-06,0.003560224856184661,0.003094866630741457,4.450281070230826e-08,3.560224856184661e-05,-2.861868753426957e-06,-2.1207112300028258e-07,-2.504135159248587e-09,-5.723737506853913e-08,1.4386581860398185e-05,1.0603556150014128e-05,1.7983227325497731e-10,1.4386581860398185e-07,7.676214025129084e-09,-9.278111631262362e-11,-2.1207112300028253e-09,-8.147311569097522e-08,-3.8381070125645415e-07,-1.0184139461371903e-12,-8.147311569097522e-10,-5.477795660856283e-13,-2.504135159248587e-11,6.294129563924206e-09,4.6390558156311806e-09,7.867661954905256e-14,6.294129563924206e-11,-2.8618687534269566e-10,1.4386581860398185e-07,1.0603556150014126e-07,1.7983227325497729e-12,1.4386581860398183e-09,-1.602319732347448e-05,4.073655784548761e-06,-4.00579933086862e-10,-3.2046394646948963e-07,1.9190535062822707e-05,5.092069730685951e-11,4.073655784548761e-08,-2.5036245817928874e-15,-4.00579933086862e-12,-1.602319732347448e-09
138,0.0010344760609752894,7.960040170226542e-05,4.5258327667668903e-07,1.0344760609752891e-05,0.0036549851948467207,0.0040199799148867305,4.5687314935584007e-08,3.65498519484672e-05,-5.684897599512472e-06,-1.6475017239771691e-07,-4.974285399573413e-09,-1.1369795199024942e-07,1.2421131266777792e-05,8.237508619885845e-06,1.5526414083472238e-10,1.2421131266777793e-07,8.305612354543895e-09,-7.207820042400114e-11,-1.6475017239771687e-09,1.89544754800418e-09,-4.1528061772719474e-07,2.3693094350052246e-14,1.8954475480041798e-11,-1.088124931156684e-12,-4.974285399573412e-11,5.434244929215284e-09,3.6039100212000566e-09,6.792806161519104e-14,5.434244929215284e-11,-5.684897599512471e-10,1.2421131266777793e-07,8.237508619885843e-08,1.5526414083472239e-12,1.2421131266777793e-09,-1.7336992586903073e-05,-9.477237740020899e-08,-4.334248146725768e-10,-3.4673985173806145e-07,2.0764030886359733e-05,-1.1846547175026123e-12,-9.4772377400209e-10,-2.708905091703605e-15,-4.334248146725768e-12,-1.7336992586903073e-09
139,0.0010187077906102084,8.038890175529037e-05,4.456846583919661e-07,1.0187077906102082e-05,0.003654987603262649,0.0039805549122354815,4.568734504078311e-08,3.654987603262649e-05,-5.577401098099893e-06,-1.6743819156534467e-07,-4.880225960837406e-09,-1.1154802196199785e-07,1.2495926252531582e-05,8.371909578267233e-06,1.5619907815664476e-10,1.2495926252531583e-07,8.305628773255218e-09,-7.325420880983828e-11,-1.6743819156534465e-09,-1.8447121875264119e-09,-4.1528143866276095e-07,-2.3058902344080147e-14,-1.8447121875264118e-11,-1.0675494289331823e-12,-4.8802259608374054e-11,5.4669677354825666e-09,3.6627104404919143e-09,6.833709669353207e-14,5.466967735482566e-11,-5.577401098099892e-10,1.249592625253158e-07,8.371909578267232e-08,1.5619907815664474e-12,1.249592625253158e-09,-1.7337026859039112e-05,9.22356093763206e-08,-4.3342567147597783e-10,-3.467405371807823e-07,2.0764071933138045e-05,1.1529451172040074e-12,9.223560937632058e-10,-2.708910446724861e-15,-4.334256714759777e-12,-1.7337026859039111e-09
140,0.0011104476118518115,0.0001020137345340632,4.858208301851675e-07,1.1104476118518113e-05,0.0028162092326137473,0.0028993132732968406,3.520261540767184e-08,2.8162092326137474e-05,-6.830587288874732e-06,-2.678093178275928e-07,-5.976763877765391e-09,-1.3661174577749465e-07,1.6506359224177884e-05,1.3390465891379641e-05,2.0632949030222352e-10,1.6506359224177884e-07,8.441534233670002e-09,-1.1716657654957185e-10,-2.678093178275928e-09,-8.847004393126796e-08,-4.2207671168350007e-07,-1.1058755491408493e-12,-8.847004393126796e-10,-1.307417098261179e-12,-5.97676387776539e-11,7.2215321605778226e-09,5.8583288274785925e-09,9.026915200722278e-14,7.221532160577823e-11,-6.830587288874731e-10,1.650635922417788e-07,1.3390465891379639e-07,2.063294903022235e-12,1.6506359224177882e-09,-1.1317941267232758e-05,4.423502196563398e-06,-2.8294853168081897e-10,-2.2635882534465516e-07,2.1103835584175e-05,5.5293777457042466e-11,4.423502196563397e-08,-1.7684283230051184e-15,-2.8294853168081897e-12,-1.1317941267232759e-09
141,0.0010975673637286687,0.00010241824051245122,4.801857216312925e-07,1.0975673637286685e-05,0.002811927673349629,0.0028790879743774388,3.5149095916870364e-08,2.8119276733496293e-05,-6.7209506358628355e-06,-2.6855294592880646e-07,-5.880831806379982e-09,-1.3441901271725672e-07,1.6549406347557853e-05,1.3427647296440322e-05,2.0686757934447317e-10,1.6549406347557854e-07,8.403091058935049e-09,-1.174919138438528e-10,-2.6855294592880643e-09,-8.982195387053349e-08,-4.201545529467524e-07,-1.1227744233816686e-12,-8.982195387053349e-10,-1.2864319576456206e-12,-5.880831806379981e-11,7.24036527705656e-09,5.874595692192641e-09,9.050456596320699e-14,7.24036527705656e-11,-6.720950635862835e-10,1.6549406347557854e-07,1.342764729644032e-07,2.0686757934447314e-12,1.6549406347557854e-09,-1.1266398789084564e-05,4.491097693526674e-06,-2.816599697271141e-10,-2.253279757816913e-07,2.1007727647337618e-05,5.6138721169083425e-11,4.4910976935266745e-08,-1.760374810794463e-15,-2.816599697271141e-12,-1.1266398789084564e-09
142,0.001246933770243291,9.753200685637156e-05,5.455335244814397e-07,1.246933770243291e-05,0.002858086589434586,0.003123399657181423,3.5726082367932323e-08,2.858086589434586e-05,-8.030676148983087e-06,-2.576644095159243e-07,-7.026841630360201e-09,-1.6061352297966173e-07,1.6022470704577864e-05,1.2883220475796215e-05,2.0028088380722328e-10,1.6022470704577863e-07,8.823741544344983e-09,-1.1272817916321686e-10,-2.576644095159243e-09,-7.256965831081162e-08,-4.4118707721724916e-07,-9.071207288851451e-13,-7.256965831081161e-10,-1.537121606641294e-12,-7.026841630360201e-11,7.009830933252814e-09,5.636408958160843e-09,8.762288666566018e-14,7.009830933252814e-11,-8.030676148983087e-10,1.6022470704577863e-07,1.2883220475796214e-07,2.0028088380722326e-12,1.6022470704577863e-09,-1.1830383647300647e-05,3.6284829155405803e-06,-2.9575959118251616e-10,-2.3660767294601295e-07,2.2059353860862453e-05,4.535603644425725e-11,3.62848291554058e-08,-1.848497444890726e-15,-2.9575959118251615e-12,-1.1830383647300646e-09
143,0.0012345321449336404,9.795501052063397e-05,5.401078134084677e-07,1.2345321449336402e-05,0.002854563513093321,0.0031022494739683017,3.568204391366651e-08,2.854563513093321e-05,-7.918858858970003e-06,-2.5876664765451744e-07,-6.929001501598752e-09,-1.5837717717940004e-07,1.606843559726715e-05,1.2938332382725871e-05,2.0085544496583935e-10,1.606843559726715e-07,8.791151477316753e-09,-1.1321040834885136e-10,-2.587666476545174e-09,-7.413747092685892e-08,-4.3955757386583765e-07,-9.267183865857364e-13,-7.413747092685891e-10,-1.515719078474727e-12,-6.929001501598753e-11,7.029940573804376e-09,5.660520417442568e-09,8.78742571725547e-14,7.029940573804376e-11,-7.918858858970003e-10,1.6068435597267147e-07,1.293833238272587e-07,2.008554449658393e-12,1.6068435597267146e-09,-1.1786688691584011e-05,3.706873546342945e-06,-2.946672172896003e-10,-2.3573377383168025e-07,2.197787869329188e-05,4.633591932928681e-11,3.706873546342946e-08,-1.8416701080600015e-15,-2.9466721728960027e-12,-1.1786688691584012e-09
144,0.0026326617846449537,0.00015520006994501,1.1517895307821672e-06,2.6326617846449534e-05,0.00019478644372979576,0.0002399965027495008,2.434830546622447e-09,1.947864437297958e-06,-1.9690351570005583e-05,-5.722885428514069e-07,-1.7229057623754884e-08,-3.938070314001116e-07,2.3563054965521556e-05,2.8614427142570338e-05,2.945381870690194e-10,2.3563054965521557e-07,9.552530405491516e-10,-2.5037623749749045e-10,-5.722885428514068e-09,-1.8783156645102235e-08,-4.776265202745758e-08,-2.347894580637779e-13,-1.8783156645102235e-10,-3.76885635519638e-12,-1.7229057623754883e-10,1.030883654741568e-08,1.2518811874874522e-08,1.28860456842696e-13,1.0308836547415679e-10,-1.9690351570005583e-09,2.356305496552155e-07,2.861442714257034e-07,2.9453818706901935e-12,2.356305496552155e-09,-4.865293725916174e-08,9.391578322551117e-07,-1.2163234314790436e-12,-9.73058745183235e-10,2.3881326013728788e-06,1.1739472903188895e-11,9.391578322551118e-09,-7.602021446744021e-18,-1.2163234314790435e-14,-4.865293725916174e-12
145,0.0026212064583983384,0.0001552191707717347,1.146777825549273e-06,2.6212064583983383e-05,0.00019441045327155698,0.0002390414614132652,2.430130665894462e-09,1.9441045327155697e-06,-1.9528402748580417e-05,-5.701845632384314e-07,-1.7087352405007863e-08,-3.905680549716083e-07,2.3522458905797734e-05,2.8509228161921567e-05,2.940307363224717e-10,2.3522458905797735e-07,9.497320220398674e-10,-2.494557464168137e-10,-5.701845632384314e-09,-1.8715466020283695e-08,-4.7486601101993364e-08,-2.3394332525354617e-13,-1.8715466020283696e-10,-3.73785833859547e-12,-1.7087352405007862e-10,1.029107577128651e-08,1.2472787320840685e-08,1.2863844714108135e-13,1.0291075771286509e-10,-1.9528402748580415e-09,2.3522458905797738e-07,2.850922816192157e-07,2.940307363224717e-12,2.3522458905797735e-09,-4.837174080572313e-08,9.357733010141848e-07,-1.2092935201430782e-12,-9.674348161144626e-10,2.374330055099668e-06,1.1697166262677307e-11,9.357733010141846e-09,-7.558084500894239e-18,-1.2092935201430783e-14,-4.837174080572313e-12
